id, longitude, latitude, comm
24590,-73.68852,40.756,21
24591,-73.86566,40.772827,14
24592,-74.17292,40.626442,16
24593,-73.94349,40.600334,23
24595,-73.9062,40.71282,30
24597,-73.780815,40.729507,54
24598,-73.95589,40.714317,22
24599,-73.90829,40.82529,32
24600,-73.971504,40.756123,15
24601,-73.770485,40.762424,7
24602,-73.95371,40.742664,6
24603,-74.01171,40.7349,27
24605,-73.98296,40.748005,3
24606,-73.68961,40.662815,25
24607,-73.98738,40.761932,0
24608,-73.98468,40.734974,3
24610,-73.986534,40.735474,1
24611,-73.905365,40.873028,8
24612,-73.98593,40.757374,0
24613,-73.97719,40.655502,3
24614,-73.9118,40.775345,6
24615,-73.96418,40.76075,1
24616,-74.00745,40.7101,20
24617,-73.993904,40.738655,3
24618,-73.96295,40.781578,3
24619,-74.001945,40.642708,23
24620,-73.84289,40.857357,32
24621,-74.01713,40.638035,23
24622,-73.99138,40.73084,1
24623,-73.97032,40.58567,23
24624,-74.034065,40.738018,9
24625,-73.95147,40.78612,12
24626,-73.95437,40.772156,6
24627,-73.99759,40.67456,29
24628,-73.758995,40.59576,3
24629,-74.06883,40.71521,9
24630,-74.00004,40.724297,2
24631,-73.59261,40.71777,21
24632,-73.95812,40.71765,22
24633,-73.99186,40.73215,34
24634,-74.02323,40.7648,10
24636,-74.12496,40.63155,16
24637,-73.66256,40.749054,21
24639,-73.85877,40.904892,22
24640,-73.95594,40.746647,15
24641,-74.0029,40.705673,20
24642,-74.00003,40.661232,29
24643,-73.98755,40.75187,33
24644,-74.00802,40.710083,20
24645,-73.839645,40.82549,40
24646,-74.00967,40.70771,20
24647,-73.94933,40.645218,19
24648,-73.91645,40.762047,6
24649,-73.9896,40.7607,0
24650,-73.99249,40.75776,0
24651,-73.99933,40.717083,2
24652,-74.03107,40.742348,9
24653,-73.98319,40.7558,0
24654,-73.991974,40.72469,2
24655,-73.98295,40.7777,8
24656,-73.84591,40.721798,30
24657,-74.00008,40.733345,27
24658,-73.99757,40.718624,2
24659,-73.89093,40.765747,14
24660,-74.120895,40.613438,16
24661,-73.9988,40.729862,34
24663,-73.90804,40.873856,40
24664,-74.03447,40.71657,9
24665,-74.01597,40.701073,2
24667,-73.98605,40.75876,0
24668,-73.872444,40.878616,40
24669,-73.94192,40.59906,23
24670,-73.988365,40.75254,0
24671,-73.90595,40.745358,14
24673,-73.979546,40.75512,13
24674,-73.99344,40.71549,1
24675,-73.791016,40.853413,32
24676,-73.98875,40.71943,1
24677,-73.989006,40.721928,1
24678,-73.96578,40.75862,15
24679,-73.7601,40.608257,25
24680,-73.91327,40.728786,6
24681,-73.970055,40.77222,8
24682,-74.16115,40.608295,16
24683,-73.98232,40.758034,0
24684,-73.826416,40.8309,32
24685,-73.98474,40.84705,10
24686,-73.98234,40.57937,23
24687,-73.85959,40.729115,14
24688,-74.00552,40.741245,34
24689,-73.946915,40.679913,4
24690,-73.981766,40.78,8
24691,-73.71269,40.748466,23
24692,-73.93986,40.84663,8
24693,-73.79969,40.723183,7
24694,-74.16913,40.577633,16
24695,-73.93403,40.85599,40
24696,-73.97651,40.648937,4
24697,-73.99396,40.686302,29
24698,-73.987206,40.693516,1
24699,-73.97904,40.79058,13
24701,-74.20425,40.53992,16
24702,-73.92128,40.753166,33
24703,-73.78542,40.739452,7
24705,-73.928215,40.658745,19
24706,-73.92328,40.775032,6
24707,-74.01598,40.63538,23
24708,-74.007965,40.747913,27
24709,-73.96624,40.754807,15
24710,-73.94617,40.79144,12
24711,-73.98758,40.762794,0
24713,-73.917274,40.764877,6
24714,-73.9625,40.769577,12
24715,-73.991264,40.72993,1
24716,-73.831024,40.84849,32
24717,-73.96915,40.7948,8
24718,-73.92425,40.756172,6
24719,-73.90536,40.697456,7
24721,-73.946686,40.81625,5
24722,-73.994095,40.74612,33
24723,-74.026825,40.62481,13
24724,-73.9003,40.77774,6
24725,-74.00929,40.71519,20
24727,-73.98611,40.757442,0
24728,-74.00779,40.732372,27
24729,-73.94273,40.807053,5
24731,-73.77407,40.715096,22
24732,-73.976105,40.63077,23
24733,-73.986084,40.75699,0
24734,-73.991234,40.73295,3
24735,-73.98887,40.742603,3
24736,-73.91681,40.66924,2
24737,-73.995834,40.742603,3
24738,-73.9418,40.71339,30
24739,-73.98516,40.75884,0
24740,-74.01072,40.70914,20
24741,-73.95692,40.821407,5
24742,-73.92911,40.5869,23
24743,-73.93949,40.664494,19
24744,-73.96129,40.60786,23
24746,-73.88405,40.874443,40
24747,-74.03164,40.73752,9
24748,-73.992966,40.7279,2
24749,-73.827255,40.778038,7
24750,-73.99123,40.75292,33
24752,-74.02603,40.635708,23
24753,-73.846115,40.75676,7
24754,-73.99198,40.756905,0
24755,-73.98059,40.765503,0
24759,-73.98342,40.758804,0
24760,-74.00532,40.718838,2
24761,-73.98654,40.702553,29
24762,-74.0436,40.76111,10
24763,-73.84193,40.717136,30
24764,-73.96662,40.79271,8
24765,-74.007675,40.704544,20
24767,-74.02179,40.77223,10
24768,-73.86208,40.833195,32
24769,-73.99539,40.72711,2
24770,-73.97253,40.581314,23
24771,-73.98167,40.747482,3
24772,-73.94037,40.67991,4
24774,-73.9262,40.74376,6
24775,-73.97903,40.782383,0
24776,-73.72289,40.7813,7
24777,-73.85527,40.86529,32
24778,-74.00614,40.63887,23
24779,-73.92418,40.73857,6
24780,-73.94099,40.707985,22
24781,-74.00498,40.748005,27
24782,-73.583595,40.71148,21
24783,-73.902695,40.764874,5
24784,-74.00976,40.71934,20
24785,-73.98384,40.73401,3
24786,-73.952995,40.60766,0
24787,-73.94756,40.71448,22
24789,-73.986694,40.74362,1
24791,-73.99439,40.725822,1
24792,-73.992004,40.690315,29
24793,-73.82939,40.759697,7
24794,-73.99004,40.668846,19
24795,-73.99792,40.72907,34
24796,-73.98386,40.74924,33
24797,-73.998055,40.723877,2
24798,-73.99375,40.742435,3
24799,-73.995995,40.82676,10
24800,-73.81577,40.81643,32
24801,-73.92708,40.80668,5
24802,-74.00396,40.726383,34
24803,-73.97807,40.670967,4
24804,-73.97567,40.751568,15
24805,-73.98494,40.741924,3
24806,-73.99248,40.689075,29
24807,-73.77499,40.70524,54
24808,-73.98386,40.731888,1
24809,-73.958824,40.764103,12
24810,-73.992386,40.74334,3
24811,-73.993744,40.72395,2
24812,-73.987366,40.76047,0
24813,-73.97703,40.779636,8
24814,-74.01015,40.712097,20
24816,-73.98386,40.769485,34
24817,-73.97924,40.75603,15
24819,-73.982445,40.78219,8
24820,-73.99361,40.735943,3
24821,-73.972466,40.75478,13
24823,-74.02533,40.855793,20
24824,-74.00251,40.725285,2
24826,-74.13117,40.6314,16
24828,-74.00304,40.60238,23
24830,-73.78821,40.692665,54
24831,-73.7137,40.654026,25
24832,-74.0006,40.718567,2
24833,-73.89078,40.845238,40
24835,-74.01334,40.71517,20
24836,-73.80283,40.70217,54
24838,-74.04362,40.718887,9
24839,-73.96502,40.755966,15
24840,-74.003845,40.73727,27
24841,-73.61348,40.73839,21
24842,-73.99739,40.713467,2
24843,-73.84596,40.720516,30
24844,-73.92352,40.74357,15
24845,-73.944244,40.76043,6
24846,-73.98474,40.764256,0
24847,-73.89037,40.822704,32
24848,-73.979546,40.77644,8
24849,-73.95113,40.78243,12
24850,-73.799255,40.755207,7
24852,-73.9861,40.75224,29
24854,-73.98754,40.739735,3
24855,-73.883804,40.841976,33
24856,-73.96281,40.61245,29
24857,-73.98507,40.76376,0
24858,-73.99267,40.726727,2
24859,-73.98029,40.72706,1
24860,-74.11589,40.629307,16
24862,-73.80779,40.794163,7
24863,-73.97502,40.732437,1
24864,-73.866745,40.76712,14
24865,-74.00686,40.74324,3
24866,-73.968796,40.75211,13
24867,-73.93448,40.849365,40
24868,-73.96118,40.777504,12
24869,-74.03174,40.731194,9
24870,-73.927284,40.81077,32
24871,-73.939964,40.835957,40
24872,-73.98694,40.714233,1
24873,-73.9857,40.752666,33
24874,-73.934326,40.85148,40
24875,-73.51612,40.72223,21
24876,-74.005264,40.742157,27
24877,-73.99499,40.851677,10
24878,-73.9633,40.717613,22
24879,-73.852425,40.74724,7
24880,-74.007065,40.706974,20
24881,-74.04741,40.748867,9
24883,-74.03193,40.72755,9
24884,-73.9234,40.757633,6
24885,-73.981224,40.575905,23
24886,-73.98383,40.7578,0
24887,-73.9909,40.7563,33
24888,-73.98275,40.754612,0
24889,-73.99787,40.711872,1
24890,-74.109184,40.61042,23
24891,-73.88722,40.82836,32
24893,-73.98695,40.760258,0
24894,-74.01501,40.643307,23
24895,-73.96178,40.771126,8
24896,-73.99958,40.724697,2
24897,-73.82593,40.763638,7
24898,-74.01059,40.709373,20
24899,-73.98449,40.72161,1
24900,-73.84253,40.73154,30
24901,-73.98957,40.718006,1
24902,-74.07069,40.643787,16
24903,-73.99248,40.753716,34
24904,-73.88578,40.73135,30
24905,-73.97292,40.772205,8
24906,-74.07532,40.63167,16
24907,-73.9336,40.6719,19
24908,-73.84508,40.757156,7
24910,-73.950516,40.723232,22
24911,-73.97658,40.75065,33
24912,-73.82044,40.72469,7
24914,-74.010956,40.651257,4
24915,-73.985146,40.74213,3
24916,-73.86102,40.834095,32
24917,-73.98191,40.747772,12
24918,-73.94739,40.711304,22
24919,-73.82404,40.775654,7
24920,-73.94685,40.720837,22
24921,-73.93886,40.791733,5
24922,-73.982574,40.72287,3
24923,-73.599335,40.71658,21
24924,-73.99764,40.730835,34
24925,-73.988335,40.7214,1
24926,-73.9832,40.760967,0
24927,-73.992645,40.74182,3
24928,-73.993385,40.737717,33
24929,-73.98112,40.741478,3
24930,-73.984055,40.754536,0
24931,-74.01206,40.70686,20
24932,-74.00359,40.725403,34
24933,-73.98408,40.7494,33
24934,-73.987946,40.723972,1
24936,-73.965195,40.77583,8
24937,-73.98219,40.74995,15
24939,-73.75692,40.69317,25
24940,-73.87776,40.75143,14
24942,-73.97159,40.89523,10
24944,-73.98332,40.722263,1
24945,-73.88244,40.817635,32
24946,-73.90228,40.872257,40
24947,-73.99346,40.682262,29
24948,-73.97639,40.78819,8
24949,-73.986664,40.71899,1
24950,-74.13748,40.551285,16
24951,-73.95956,40.5759,23
24952,-73.99934,40.744164,27
24953,-73.920525,40.768127,12
24954,-74.03634,40.716713,9
24955,-74.00195,40.683567,29
24956,-73.89941,40.745987,14
24957,-73.94683,40.766026,15
24958,-73.9882,40.72482,1
24960,-73.99456,40.72284,2
24961,-73.95652,40.77492,15
24962,-73.85228,40.74684,7
24963,-73.94508,40.832645,0
24964,-73.97493,40.71559,15
24965,-73.99238,40.617207,23
24967,-73.96993,40.792416,8
24968,-74.0212,40.632942,23
24969,-73.99829,40.750046,33
24970,-73.99217,40.71555,1
24971,-73.97003,40.75869,13
24972,-73.885704,40.847294,32
24973,-73.91311,40.87592,40
24974,-73.91008,40.69411,29
24975,-73.99513,40.742947,27
24977,-73.99232,40.75419,33
24979,-73.91013,40.885963,40
24980,-73.98921,40.731606,1
24983,-73.99398,40.68572,29
24984,-74.00495,40.720722,2
24985,-73.97993,40.781204,8
24986,-74.0487,40.78696,27
24988,-74.02513,40.62358,23
24989,-73.993034,40.741432,3
24990,-73.86591,40.672894,19
24991,-74.04755,40.738457,9
24992,-73.93369,40.79585,12
24994,-74.06561,40.612946,16
24995,-73.63568,40.742214,21
24996,-73.85496,40.721336,30
24997,-73.97019,40.757126,15
24998,-73.98974,40.822235,10
25000,-73.99331,40.722088,2
25001,-74.01375,40.646698,23
25002,-74.00187,40.761013,0
25003,-73.95353,40.653576,2
25004,-73.98723,40.73062,1
25005,-73.92031,40.86234,40
25006,-74.09456,40.61489,16
25007,-74.02525,40.75317,9
25008,-73.959145,40.81437,5
25009,-73.85072,40.664837,4
25010,-74.01043,40.78335,10
25011,-73.596535,40.746567,21
25012,-74.086754,40.606045,16
25013,-73.86108,40.935528,40
25014,-73.94211,40.700718,22
25015,-73.980545,40.776936,8
25016,-73.97326,40.713615,1
25017,-73.97882,40.76525,13
25018,-73.97941,40.785812,7
25019,-73.96395,40.81132,5
25020,-73.92736,40.810738,32
25021,-74.016975,40.638744,4
25022,-73.964325,40.767773,3
25023,-73.86187,40.87124,30
25024,-73.99662,40.73727,3
25025,-74.00605,40.703056,20
25026,-73.893936,40.867023,40
25027,-74.04774,40.72247,9
25028,-73.99337,40.72801,1
25029,-73.65664,40.760056,32
25030,-73.56969,40.70608,21
25031,-73.978745,40.763306,0
25032,-73.99314,40.747475,33
25034,-74.17788,40.53705,16
25035,-73.96727,40.77023,12
25036,-73.97895,40.761803,13
25037,-73.81584,40.73778,14
25038,-73.99439,40.67129,4
25039,-73.9724,40.77215,32
25040,-73.98997,40.752956,33
25042,-74.00745,40.74009,27
25043,-73.95663,40.823856,0
25044,-73.97764,40.667458,4
25045,-73.819626,40.699078,4
25046,-74.0006,40.729908,34
25047,-73.98827,40.718456,1
25048,-73.98629,40.756214,13
25049,-73.59014,40.718735,21
25050,-73.6704,40.708576,21
25051,-73.9944,40.75436,0
25052,-74.0027,40.707584,20
25053,-73.960625,40.659035,29
25054,-73.98982,40.733147,3
25055,-73.969475,40.689453,4
25056,-73.9125,40.827995,15
25057,-73.98655,40.74292,3
25058,-73.964554,40.80595,5
25059,-73.98866,40.716618,1
25060,-73.81685,40.71828,54
25061,-73.57101,40.715435,21
25062,-73.6691,40.68868,25
25063,-73.98733,40.74363,3
25064,-73.74464,40.677505,25
25065,-74.004974,40.6852,29
25066,-74.03742,40.75238,10
25067,-73.82598,40.743828,7
25068,-73.998276,40.728485,34
25069,-74.00359,40.72538,2
25071,-73.839615,40.82545,40
25072,-73.99453,40.721226,2
25073,-73.99446,40.6369,1
25074,-73.9687,40.672573,4
25075,-73.94848,40.776237,12
25076,-73.99591,40.690647,29
25077,-73.985405,40.732548,1
25078,-74.01328,40.60885,23
25079,-73.996315,40.740414,3
25080,-73.954475,40.61048,23
25081,-73.9294,40.7374,6
25082,-74.00367,40.706905,20
25083,-73.94758,40.784454,12
25084,-73.810905,40.707493,7
25085,-73.791565,40.71219,13
25086,-73.98116,40.768127,8
25087,-73.983025,40.764515,8
25088,-73.98893,40.753654,0
25090,-73.87659,40.84573,4
25091,-73.96123,40.761765,15
25092,-73.98161,40.772076,8
25093,-74.0317,40.787643,10
25094,-73.840576,40.773247,7
25095,-74.01344,40.717777,34
25096,-73.99526,40.74407,27
25097,-73.985695,40.748196,33
25098,-73.9825,40.744354,3
25099,-73.93785,40.715775,22
25100,-73.99143,40.73507,3
25101,-73.97842,40.692547,4
25102,-73.94026,40.751328,6
25103,-73.980225,40.73407,1
25104,-73.884384,40.862415,2
25105,-73.986176,40.755005,0
25106,-74.05196,40.723763,9
25107,-73.997025,40.711994,1
25108,-73.80454,40.89671,32
25110,-73.99513,40.75049,33
25111,-73.982285,40.77139,8
25112,-74.011986,40.707455,20
25114,-74.01207,40.718525,20
25115,-74.00192,40.73338,27
25117,-73.97232,40.603817,29
25118,-73.96859,40.660717,4
25119,-73.9425,40.652077,23
25120,-73.97762,40.758465,13
25121,-73.93697,40.622787,23
25122,-73.957405,40.769962,12
25123,-73.99846,40.59397,23
25124,-73.99312,40.72609,2
25125,-73.989456,40.72943,1
25127,-73.949356,40.583714,23
25128,-73.90981,40.776722,6
25129,-73.75869,40.753273,7
25130,-73.95,40.65,19
25131,-73.979866,40.790592,13
25133,-73.98879,40.738865,3
25135,-73.990105,40.718506,1
25136,-73.90403,40.851955,3
25137,-73.93406,40.65155,4
25138,-73.87675,40.77508,14
25139,-73.98569,40.67866,29
25140,-73.84107,40.785187,7
25142,-73.84887,40.68959,19
25143,-73.917305,40.866226,40
25144,-74.00507,40.733307,34
25145,-73.88929,40.861206,40
25146,-73.68501,40.73274,21
25147,-73.94788,40.83021,5
25148,-73.724945,40.75607,7
25149,-73.93226,40.702896,6
25150,-73.99055,40.75899,0
25151,-73.94816,40.823936,5
25153,-73.98418,40.772564,8
25154,-74.02793,40.63113,23
25155,-73.985214,40.74743,15
25156,-73.98314,40.76676,8
25157,-73.969,40.7542,15
25158,-74.00268,40.75067,27
25159,-74.001785,40.71721,2
25160,-73.7138,40.634483,25
25161,-73.9806,40.76266,13
25162,-74.008934,40.70764,20
25163,-74.00914,40.725742,2
25164,-73.99356,40.70248,29
25165,-73.97916,40.758766,33
25166,-73.90707,40.88007,40
25167,-73.98793,40.757404,0
25168,-73.96329,40.65146,19
25169,-73.974045,40.59522,2
25170,-73.98936,40.74147,3
25171,-73.97547,40.758305,33
25172,-73.934296,40.744297,6
25173,-73.94684,40.824837,5
25174,-73.95103,40.650803,19
25175,-73.99627,40.732136,1
25176,-73.93382,40.679016,34
25178,-73.91417,40.642868,19
25179,-74.010796,40.629353,23
25180,-73.95872,40.744316,6
25181,-74.00016,40.723083,2
25182,-73.955,40.780655,12
25183,-73.64583,40.656834,25
25184,-73.99044,40.76282,0
25186,-73.97824,40.763187,13
25187,-73.99048,40.738007,34
25188,-73.9125,40.714066,21
25189,-73.947235,40.76487,15
25190,-73.97693,40.76476,13
25191,-73.999084,40.75425,3
25192,-73.96512,40.806107,5
25193,-73.94591,40.63151,4
25194,-73.96811,40.799995,8
25195,-73.9487,40.794548,12
25196,-73.99435,40.7502,33
25197,-74.06669,40.5902,16
25199,-73.89721,40.899128,40
25200,-73.88282,40.81182,32
25201,-74.000175,40.72284,2
25202,-73.99032,40.733982,3
25203,-73.9909,40.67297,29
25205,-74.01035,40.719242,34
25206,-73.99241,40.73013,1
25207,-73.68857,40.720047,21
25208,-74.02475,40.620834,23
25210,-73.99204,40.72617,33
25211,-74.1657,40.639397,16
25212,-73.7967,40.66307,15
25213,-74.07192,40.612446,16
25214,-73.72978,40.78975,7
25217,-73.987915,40.754383,0
25218,-73.8183,40.893356,32
25219,-74.040596,40.755123,33
25221,-73.86858,40.702988,30
25222,-73.99279,40.717728,1
25223,-73.98637,40.743195,0
25224,-73.81524,40.739254,7
25225,-73.97098,40.899376,10
25226,-73.97513,40.753952,15
25227,-74.00703,40.71208,20
25228,-73.95664,40.817696,5
25230,-73.97225,40.785328,8
25231,-74.0924,40.613434,16
25232,-73.98096,40.781883,8
25233,-73.99437,40.713913,20
25234,-74.00111,40.687656,29
25235,-73.93793,40.74498,6
25238,-73.98829,40.741535,3
25239,-73.91207,40.56137,23
25240,-73.99783,40.598755,23
25241,-73.99305,40.73509,3
25242,-73.99359,40.71927,1
25243,-73.88961,40.70126,30
25244,-73.814156,40.788605,7
25245,-74.00086,40.72442,2
25246,-74.01248,40.702896,20
25247,-73.915115,40.832623,13
25248,-73.97803,40.734673,1
25249,-74.00234,40.79401,10
25250,-73.97681,40.787945,8
25251,-73.97927,40.75805,13
25253,-73.8695,40.734177,14
25255,-73.98767,40.735928,3
25256,-73.83984,40.65791,19
25257,-73.9839,40.759033,0
25258,-74.11403,40.628807,16
25259,-73.88044,40.74809,14
25260,-73.947235,40.61331,23
25262,-73.90052,40.66381,19
25263,-73.71151,40.662334,25
25264,-73.9636,40.77337,12
25265,-73.96327,40.7988,5
25266,-73.97517,40.68024,19
25267,-74.05117,40.7187,9
25268,-74.01865,40.61815,23
25271,-73.90993,40.75836,6
25272,-74.00347,40.749634,27
25273,-73.872284,40.770466,14
25274,-73.983955,40.747673,33
25275,-73.94082,40.805885,5
25276,-73.851006,40.832264,32
25277,-73.991585,40.723804,2
25278,-73.98474,40.76218,0
25279,-74.01254,40.70256,20
25280,-73.97159,40.754704,15
25281,-73.92231,40.77978,6
25282,-73.98602,40.692204,29
25283,-73.964264,40.80737,5
25284,-73.90758,40.774006,6
25285,-73.98495,40.747204,27
25286,-73.99625,40.677773,4
25289,-74.095146,40.64096,16
25290,-73.98136,40.75918,13
25291,-73.869316,40.734413,14
25292,-73.93537,40.697163,13
25293,-73.93318,40.766903,6
25294,-73.99522,40.736755,3
25295,-73.99349,40.751743,33
25296,-73.710014,40.785007,7
25297,-73.878975,40.849106,32
25298,-74.00344,40.74889,27
25301,-73.98408,40.743256,3
25302,-73.99268,40.74198,3
25303,-73.98952,40.756084,0
25304,-74.00852,40.650276,29
25305,-74.0002,40.73477,27
25306,-74.00885,40.7093,20
25307,-73.83282,40.835915,32
25308,-73.99179,40.729485,1
25309,-73.8913,40.69281,30
25310,-73.95679,40.7142,29
25311,-74.00051,40.81045,10
25312,-73.71183,40.68167,25
25313,-73.98015,40.692474,29
25314,-73.98226,40.775158,8
25315,-73.86229,40.839825,32
25316,-73.96179,40.672985,4
25317,-74.00143,40.734497,34
25318,-73.81001,40.668724,54
25319,-73.9791,40.784897,8
25320,-73.98531,40.722843,8
25321,-73.943695,40.816696,5
25323,-73.99667,40.71707,21
25324,-73.82357,40.730053,7
25325,-73.98078,40.74209,3
25326,-73.98118,40.774216,8
25327,-73.998535,40.74198,3
25328,-74.16555,40.58344,16
25329,-73.992546,40.692783,29
25331,-73.80774,40.700325,54
25332,-73.986176,40.764412,0
25333,-74.00086,40.74625,2
25334,-73.941025,40.798317,40
25335,-73.82721,40.833344,32
25336,-73.97536,40.71582,1
25337,-73.8376,40.707832,30
25338,-74.00764,40.709023,20
25339,-73.977234,40.77985,5
25340,-73.614555,40.739,21
25341,-73.9867,40.728874,1
25342,-74.0089,40.74321,13
25343,-73.95605,40.71948,22
25345,-74.00283,40.73938,27
25346,-73.97441,40.763176,13
25347,-73.93308,40.7958,5
25348,-73.975655,40.791252,12
25349,-73.98308,40.74049,3
25350,-74.06979,40.603386,23
25351,-73.98223,40.76284,0
25352,-73.92674,40.82961,32
25354,-73.773125,40.76728,7
25355,-73.64914,40.726784,4
25356,-73.973274,40.670452,4
25357,-73.76554,40.70196,54
25358,-73.93536,40.601673,23
25360,-73.93302,40.776173,6
25361,-74.03412,40.715614,9
25362,-74.20895,40.64209,16
25363,-73.98341,40.723656,33
25364,-74.001236,40.719097,2
25365,-73.95347,40.78549,8
25366,-74.009026,40.71316,27
25367,-73.8206,40.751637,7
25369,-73.98745,40.764595,0
25370,-73.92565,40.81708,15
25371,-74.011505,40.629833,23
25374,-73.98922,40.73667,3
25375,-73.99355,40.729427,34
25376,-73.968544,40.78535,8
25377,-73.99752,40.678806,29
25378,-73.99253,40.75941,0
25379,-73.941864,40.806213,5
25381,-73.961525,40.62526,23
25383,-73.99174,40.746037,3
25384,-74.03363,40.713284,9
25385,-73.97735,40.76404,13
25386,-74.025696,40.77417,10
25387,-73.981606,40.68803,4
25388,-73.97678,40.695248,4
25389,-74.02663,40.77434,10
25391,-73.997894,40.735348,3
25392,-73.97148,40.757874,15
25393,-73.948456,40.81155,22
25394,-74.033264,40.618282,23
25395,-73.96843,40.678516,4
25396,-73.8927,40.66195,19
25397,-74.009254,40.709095,20
25398,-73.894066,40.75493,14
25399,-73.94265,40.790318,12
25400,-74.00892,40.730072,33
25401,-73.89135,40.822792,32
